clientid,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,client_type,ratio
10101,region 7,branch 7,male,1200,2001,5760,24.0,0,0,leaseback,36,2400,0.416666666666667,35.5424059378299,2.6710832771,regular,
10102,region 6,branch 2,male,0,2006,12000,28.0,0,0,leaseback,36,2400,0.2,36.4308314644458,2.6710832771,regular,
10103,region 6,branch 2,male,1056,2006,14880,36.0,1,0,leaseback,90,10080,0.67741935483871,30.4842338579004,2.6710832771,regular,
10104,region 8,branch 5,male,1464,2012,20640,31.0,1,0,leaseback,54,7200,0.348837209302326,30.6721959383076,2.6710832771,regular,
10105,region 6,branch 6,male,1440,2007,8640,20.0,0,0,leaseback,36,2640,0.305555555555556,36.5172372702033,2.6710832771,regular,
10106,region 7,branch 7,male,1920,1999,5280,44.0,0,0,leaseback,72,4752,0.9,33.780827333297,2.6710832771,regular,
10107,region 9,branch 4,male,960,1999,8160,58.0,0,0,leaseback,36,4800,0.588235294117647,36.2014951618654,2.6710832771,regular,
10108,region 3,branch 6,female,2160,2005,9600,32.0,1,0,leaseback,90,4800,0.5,29.3379977155507,2.6710832771,regular,
10109,region 7,branch 7,male,960,2005,12480,33.0,0,0,leaseback,54,7200,0.576923076923077,32.675629307735,2.6710832771,regular,
10110,region 7,branch 7,male,2160,2010,17760,65.0,0,0,leaseback,54,12000,0.675675675675676,32.634030029051,2.6710832771,regular,
10111,region 5,branch 5,male,0,2010,11040,70.0,0,0,leaseback,54,8160,0.739130434782609,32.9261216009609,2.6710832771,regular,
10112,region 5,branch 6,female,2400,2007,8640,64.0,0,0,leaseback,90,4080,0.472222222222222,32.1717954896639,2.6710832771,regular,
10113,region 7,branch 7,male,480,1999,5280,54.0,0,0,leaseback,36,1920,0.363636363636364,33.0835118542276,2.6710832771,regular,
10114,region 8,branch 6,male,0,2004,14400,47.0,0,0,leaseback,54,4320,0.3,32.3104709108506,2.6710832771,regular,
10115,region 2,branch 5,female,960,2003,8880,53.0,0,0,leasing,54,8880,1.0,33.006616157294,2.6710832771,regular,
10116,region 5,branch 5,male,1680,1997,8160,43.0,0,0,leaseback,72,7200,0.882352941176471,32.4869535954511,2.6710832771,regular,
10117,region 7,branch 7,male,7200,2004,21600,45.0,0,0,leaseback,54,16800,0.777777777777778,32.7034566922496,2.6710832771,regular,
10118,region 5,branch 5,male,1920,2001,6720,34.0,1,0,leaseback,90,3840,0.571428571428571,29.4188528923456,2.6710832771,regular,
10119,region 5,branch 5,male,960,2006,13920,36.0,0,0,leaseback,72,3360,0.241379310344828,32.6572741413076,2.6710832771,regular,
10120,region 3,branch 6,male,1440,2002,7680,27.0,0,0,leaseback,27,2400,0.3125,35.4603617435898,2.6710832771,regular,
10121,region 1,branch 2,male,2400,2002,9600,36.0,0,0,leaseback,54,4800,0.5,32.8152278381138,2.6710832771,regular,
10122,region 7,branch 7,male,1920,2004,26400,39.0,0,0,leaseback,54,15840,0.6,33.0573233784819,2.6710832771,regular,
10123,region 5,branch 6,male,2880,2014,13440,37.0,0,0,leaseback,90,4800,0.357142857142857,32.089608988265,2.6710832771,regular,
10124,region 6,branch 6,male,1440,2000,5280,21.0,0,0,leaseback,36,2400,0.454545454545455,34.794433977837,2.6710832771,regular,
10125,region 5,branch 5,male,0,2004,18240,22.0,0,0,leaseback,36,7200,0.394736842105263,34.255159489575,2.6710832771,regular,
10126,region 5,branch 6,male,2160,2006,6720,33.0,0,0,leaseback,36,4800,0.714285714285714,34.9440336918637,2.6710832771,regular,
10127,region 3,branch 6,male,960,2001,5280,56.0,1,0,leaseback,72,3360,0.636363636363636,32.4411525643266,2.6710832771,regular,
10128,region 3,branch 2,male,960,1995,5280,31.0,1,0,leaseback,54,2400,0.454545454545455,29.9716909326313,2.6710832771,regular,
10129,region 6,branch 2,male,1056,2013,16320,33.0,1,0,leaseback,54,7680,0.470588235294118,29.774996111818,2.6710832771,regular,
10130,region 6,branch 6,female,4800,2007,13920,32.0,0,0,leaseback,90,3840,0.275862068965517,32.2427029381796,2.6710832771,regular,
10131,region 9,branch 4,male,720,1997,8640,33.0,0,0,leaseback,54,4800,0.555555555555556,33.5233669692816,2.6710832771,regular,
10132,region 9,branch 4,female,1440,2000,5760,50.0,0,0,leasing,36,3840,0.666666666666667,34.5056141340978,2.6710832771,regular,
10133,region 6,branch 5,female,1152,2001,5280,45.0,1,0,leaseback,54,4752,0.9,29.5905501673189,2.6710832771,regular,
10134,region 9,branch 4,male,1200,2001,12480,31.0,1,0,leaseback,72,4800,0.384615384615385,29.0999153065969,2.6710832771,regular,
10135,region 6,branch 2,male,2400,2004,12480,44.0,1,0,leaseback,90,7200,0.576923076923077,29.6982414048595,2.6710832771,regular,
10136,region 5,branch 5,male,1056,2006,14400,24.0,1,0,leaseback,72,8640,0.6,32.9799138459526,2.6710832771,regular,
10137,region 7,branch 7,male,2160,2008,12000,37.0,1,0,leaseback,90,7200,0.6,32.619207964211,2.6710832771,regular,
10138,region 6,branch 6,male,1920,2008,17280,28.0,0,0,leaseback,54,7200,0.416666666666667,32.8506304287623,2.6710832771,regular,
10139,region 8,branch 5,male,1056,2002,5760,23.0,0,0,leaseback,90,5184,0.9,32.6487448899289,2.6710832771,regular,
10140,region 10,branch 1,male,1680,2001,5280,39.0,0,0,leaseback,90,3360,0.636363636363636,32.4518232466597,2.6710832771,regular,
10141,region 3,branch 2,female,0,1997,7200,27.0,0,0,leaseback,90,4320,0.6,32.6698532776171,2.6710832771,regular,
10142,region 5,branch 5,male,600,1999,5280,28.0,0,0,leaseback,54,4560,0.863636363636364,32.6485995993681,2.6710832771,regular,
10143,region 8,branch 6,male,1200,2004,13440,37.0,0,0,leaseback,90,9600,0.714285714285714,32.4733214072383,2.6710832771,regular,
10144,region 8,branch 6,male,960,1999,7680,23.0,0,0,leaseback,54,1920,0.25,34.0353859845039,2.6710832771,regular,
10145,region 2,branch 5,male,0,2008,8160,47.0,0,0,leaseback,36,2400,0.294117647058824,35.4168854367564,2.6710832771,regular,
10146,region 6,branch 2,male,1920,2009,11520,31.0,1,0,leaseback,54,3840,0.333333333333333,30.1056302701067,2.6710832771,regular,
10147,region 6,branch 5,male,0,2008,8640,35.0,0,0,leaseback,72,4800,0.555555555555556,33.1848996919129,2.6710832771,regular,
10148,region 9,branch 4,male,864,1995,6240,24.0,0,0,leasing,54,3360,0.538461538461538,33.4132887104576,2.6710832771,regular,
10149,region 3,branch 2,male,0,2013,16800,61.0,0,0,leaseback,54,7200,0.428571428571429,33.4700693871719,2.6710832771,regular,
10150,region 6,branch 6,male,864,1997,3360,26.0,0,0,leaseback,36,1680,0.5,34.2457263208346,2.6710832771,regular,
10151,region 5,branch 2,male,2400,2008,8160,33.0,0,0,leaseback,27,6240,0.764705882352941,36.8548991092496,2.6710832771,regular,
10152,region 3,branch 6,male,1344,1994,9600,34.0,0,0,leaseback,90,4800,0.5,32.8491544770059,2.6710832771,regular,
10153,region 8,branch 5,male,864,2011,4800,23.0,0,0,leaseback,54,3360,0.7,34.0427929178945,2.6710832771,regular,
10154,region 7,branch 7,male,960,2006,16320,32.0,0,0,leaseback,54,7200,0.441176470588235,34.009767900198,2.6710832771,regular,
10155,region 9,branch 4,male,1200,1994,2400,33.0,0,0,leasing,36,1680,0.7,36.3716308032733,2.6710832771,regular,
10156,region 6,branch 5,male,1920,2003,17760,28.0,0,0,leaseback,90,13440,0.756756756756757,33.0328215843936,2.6710832771,regular,
10157,region 6,branch 2,male,1440,2006,14400,29.0,0,0,leaseback,90,8160,0.566666666666667,33.0595716403159,2.6710832771,regular,
10158,region 6,branch 6,male,1680,1996,2880,38.0,0,0,leaseback,54,1680,0.583333333333333,34.7353215179419,2.6710832771,regular,
10159,region 5,branch 5,male,960,2005,8160,70.0,0,0,leaseback,54,6480,0.794117647058823,34.3862954890676,2.6710832771,regular,
10160,region 8,branch 6,male,1536,1998,7200,64.0,0,0,leaseback,27,4320,0.6,37.9283619958263,2.6710832771,regular,
10161,region 2,branch 2,male,0,1996,7200,40.0,0,0,leaseback,36,3360,0.466666666666667,36.299631012706,2.6710832771,regular,
10162,region 5,branch 5,male,864,2006,11520,69.0,0,0,leaseback,36,3120,0.270833333333333,36.3248171584635,2.6710832771,regular,
10163,region 5,branch 6,female,1200,1998,4800,28.0,1,0,leaseback,54,2400,0.5,34.4097169411903,2.6710832771,regular,
10164,region 6,branch 2,male,2400,2004,8640,47.0,0,0,leaseback,90,4800,0.555555555555556,33.3025952000391,2.6710832771,regular,
10165,region 5,branch 5,male,4800,2012,24000,40.0,0,0,leaseback,90,19200,0.8,33.1500197361144,2.6710832771,regular,
10166,region 5,branch 5,male,1680,2001,7680,32.0,0,0,leaseback,90,4560,0.59375,33.6375276661363,2.6710832771,regular,
10167,region 6,branch 2,male,1200,2007,9600,25.0,1,0,leaseback,27,7680,0.8,36.9741134739413,2.6710832771,regular,
10168,region 6,branch 2,male,0,2004,7200,37.0,0,0,leasing,90,6480,0.9,33.3376354256514,2.6710832771,regular,
10169,region 6,branch 5,male,0,1999,5760,36.0,0,0,leaseback,36,3456,0.6,36.418455844409,2.6710832771,regular,
10170,region 3,branch 2,male,0,2011,19200,39.0,0,0,leaseback,90,12000,0.625,33.3631774077333,2.6710832771,regular,
10171,region 6,branch 6,female,960,1999,5280,58.0,0,0,leaseback,36,2400,0.454545454545455,33.5747522812727,2.6710832771,regular,
10172,region 5,branch 5,male,1536,1996,8640,24.0,1,0,leasing,54,7200,0.833333333333333,32.675629307735,2.6710832771,regular,
10173,region 5,branch 5,female,960,2010,23040,43.0,0,0,leaseback,90,6720,0.291666666666667,31.5030233065228,2.6710832771,regular,
10174,region 6,branch 5,male,0,1999,5280,49.0,1,0,leaseback,54,3840,0.727272727272727,29.0719449541446,2.6710832771,regular,
10175,region 8,branch 2,female,1200,2000,8640,65.0,0,0,leaseback,36,7200,0.833333333333333,33.1692579054007,2.6710832771,regular,
10176,region 5,branch 5,male,0,1998,5760,26.0,0,0,leaseback,36,4320,0.75,33.7445806395981,2.6710832771,regular,
10177,region 6,branch 2,female,720,2001,5760,23.0,0,0,leaseback,54,3840,0.666666666666667,32.5052409680877,2.6710832771,regular,
10178,region 5,branch 5,female,0,1999,7200,35.0,0,0,leaseback,54,6240,0.866666666666667,32.7790781473628,2.6710832771,regular,
10179,region 3,branch 6,male,696,1999,8640,29.0,0,0,leaseback,90,2400,0.277777777777778,31.643483178898,2.6710832771,regular,
10180,region 6,branch 2,male,0,2000,5760,51.0,0,0,leaseback,54,3360,0.583333333333333,32.6200273136325,2.6710832771,regular,
10181,region 5,branch 5,male,1200,1999,3360,28.0,1,0,leaseback,72,2016,0.6,32.563627744428,2.6710832771,regular,
10182,region 5,branch 5,male,1440,2011,24000,22.0,0,0,leaseback,36,5040,0.21,33.95225283723,2.6710832771,regular,
10183,region 9,branch 4,male,1200,1999,5760,30.0,0,0,leasing,54,4032,0.7,31.8080752566206,2.6710832771,regular,
10184,region 3,branch 2,male,1200,2010,12960,30.0,0,0,leaseback,54,9600,0.740740740740741,32.6496236100474,2.6710832771,regular,
10185,region 7,branch 7,male,1920,2001,9120,64.0,0,0,leaseback,90,7200,0.789473684210526,31.9281818818494,2.6710832771,regular,
10186,region 5,branch 5,female,0,2012,6720,48.0,0,0,leaseback,54,6000,0.892857142857143,32.8715570645507,2.6710832771,regular,
10187,region 10,branch 1,male,1200,2000,7200,62.0,0,0,leaseback,90,6240,0.866666666666667,31.815802858594,2.6710832771,regular,
10188,region 6,branch 6,male,1200,1999,4800,55.0,1,0,leaseback,90,2880,0.6,31.977036098083,2.6710832771,regular,
10189,region 2,branch 2,male,0,2005,8640,36.0,1,0,leaseback,54,5760,0.666666666666667,32.6144118229058,2.6710832771,regular,
10190,region 6,branch 2,male,1248,2009,12480,33.0,0,0,leaseback,54,4800,0.384615384615385,32.9909351778832,2.6710832771,regular,
10191,region 10,branch 5,male,816,2002,5760,59.0,1,0,leaseback,72,5040,0.875,29.3506410249046,2.6710832771,regular,
10192,region 6,branch 5,male,0,2003,15840,35.0,0,0,leaseback,54,3840,0.242424242424242,33.1186362979081,2.6710832771,regular,
10193,region 5,branch 6,female,1200,2011,10560,40.0,1,0,leasing,90,7200,0.681818181818182,28.8080308996514,2.6710832771,regular,
10194,region 5,branch 5,male,1920,2008,24000,34.0,1,0,leaseback,90,9600,0.4,29.288269917479,2.6710832771,regular,
10195,region 2,branch 5,male,0,2004,6720,45.0,0,0,leaseback,36,4032,0.6,34.2475918589549,2.6710832771,regular,
10196,region 8,branch 2,male,0,2002,5760,21.0,0,0,leaseback,36,1920,0.333333333333333,34.5350071335163,2.6710832771,regular,
10197,region 6,branch 2,male,720,2006,5280,26.0,0,0,leaseback,54,2880,0.545454545454545,33.18460382939,2.6710832771,regular,
10198,region 5,branch 6,male,720,2001,4320,28.0,0,0,leaseback,36,3360,0.777777777777778,34.6680344854333,2.6710832771,regular,
10199,region 6,branch 5,male,0,2011,19200,51.0,0,0,leasing,54,15360,0.8,32.9706967983877,2.6710832771,regular,
10200,region 3,branch 5,male,0,1999,6720,33.0,0,0,leaseback,72,6048,0.9,32.7198349712229,2.6710832771,regular,
10201,region 8,branch 2,female,0,2006,15360,54.0,0,0,leaseback,54,4800,0.3125,33.3449980197333,2.6710832771,regular,
10202,region 6,branch 6,male,960,2005,9600,69.0,0,0,leaseback,36,3840,0.4,34.2606208708696,2.6710832771,regular,
10203,region 3,branch 6,male,720,2000,5280,29.0,0,0,leaseback,54,3120,0.590909090909091,32.3765321412839,2.6710832771,regular,
10204,region 6,branch 2,male,0,2005,6720,48.0,0,0,leaseback,36,4032,0.6,34.7387706024523,2.6710832771,regular,
10205,region 6,branch 6,male,2400,2006,14880,39.0,0,0,leaseback,36,8640,0.580645161290323,33.6246600001346,2.6710832771,regular,
10206,region 8,branch 5,female,864,1996,5760,37.0,0,0,leaseback,90,5040,0.875,32.1467405474055,2.6710832771,regular,
10207,region 8,branch 2,male,1152,2002,6240,53.0,0,0,leaseback,54,3744,0.6,33.5685378886574,2.6710832771,regular,
10208,region 6,branch 5,male,0,2000,7200,28.0,0,0,leaseback,54,3840,0.533333333333333,33.5633999833148,2.6710832771,regular,
10209,region 7,branch 7,male,1104,1999,6240,43.0,0,0,leasing,54,4800,0.769230769230769,32.7277022794392,2.6710832771,regular,
10210,region 5,branch 5,male,0,2002,8160,27.0,0,0,leaseback,36,7200,0.882352941176471,34.8700144706645,2.6710832771,regular,
10211,region 7,branch 7,male,960,2001,5760,49.0,0,0,leaseback,36,2400,0.416666666666667,34.794433977837,2.6710832771,regular,
10212,region 6,branch 6,male,2880,2002,7680,41.0,0,0,leaseback,36,5760,0.75,35.0310961653977,2.6710832771,regular,
10213,region 7,branch 7,male,1200,1998,5280,22.0,0,0,leaseback,72,2400,0.454545454545455,33.390887812671,2.6710832771,regular,
10214,region 5,branch 6,male,3024,2013,28800,30.0,0,0,leaseback,90,23040,0.8,32.126116195949,2.6710832771,regular,
10215,region 5,branch 5,female,1104,2005,10560,42.0,0,0,leaseback,36,8400,0.795454545454545,35.3466217602264,2.6710832771,regular,
10216,region 5,branch 5,male,960,2002,7680,40.0,0,0,leaseback,54,6912,0.9,34.0142799973574,2.6710832771,regular,
10217,region 3,branch 2,male,2400,2008,3840,19.0,0,0,leaseback,36,3120,0.8125,35.6899903785839,2.6710832771,regular,
10218,region 8,branch 5,male,1440,2007,3360,23.0,0,0,leaseback,36,2160,0.642857142857143,35.8448683579372,2.6710832771,regular,
10219,region 5,branch 5,male,2400,2001,7200,34.0,1,0,leaseback,54,6240,0.866666666666667,29.5564195231203,2.6710832771,regular,
10220,region 8,branch 5,male,1440,2005,15360,35.0,0,0,leaseback,90,12288,0.8,32.6514608295033,2.6710832771,regular,
10221,region 6,branch 2,male,0,1995,7680,37.0,0,0,leaseback,90,5280,0.6875,32.7745888567107,2.6710832771,regular,
10222,region 10,branch 1,male,2208,2001,13440,23.0,0,0,leaseback,54,3120,0.232142857142857,34.2426561565287,2.6710832771,regular,
10223,region 6,branch 5,male,0,1996,7680,23.0,0,0,leasing,54,6912,0.9,34.105040971473,2.6710832771,regular,
10224,region 6,branch 5,male,0,2003,14400,35.0,0,0,leaseback,54,4800,0.333333333333333,33.9732452750124,2.6710832771,regular,
10225,region 8,branch 6,male,960,1998,6240,37.0,0,0,leasing,36,3840,0.615384615384615,36.3865473309117,2.6710832771,regular,
10226,region 3,branch 2,male,0,2000,5760,37.0,0,0,leaseback,36,3360,0.583333333333333,35.9178978223391,2.6710832771,regular,
10227,region 6,branch 2,male,0,2001,6720,54.0,0,0,leaseback,54,3840,0.571428571428571,34.654052021741,2.6710832771,regular,
10228,region 5,branch 6,female,2400,2005,18720,45.0,0,0,leaseback,90,7200,0.384615384615385,33.3289682340445,2.6710832771,regular,
10229,region 6,branch 5,male,0,2014,10080,37.0,0,0,leaseback,36,3360,0.333333333333333,36.5558915480409,2.6710832771,regular,
10230,region 6,branch 6,male,1920,2005,17280,52.0,0,0,leasing,36,12000,0.694444444444444,35.8109870906165,2.6710832771,regular,
10231,region 5,branch 5,male,0,2005,12000,33.0,0,0,leaseback,54,6000,0.5,34.3045241974754,2.6710832771,regular,
10232,region 2,branch 6,female,960,1997,5280,41.0,0,0,leaseback,54,2880,0.545454545454545,34.9084234164416,2.6710832771,regular,
10233,region 3,branch 6,male,720,2000,6720,62.0,0,0,leaseback,90,5280,0.785714285714286,33.226733503463,2.6710832771,regular,
10234,region 8,branch 6,female,720,2001,8640,60.0,0,0,leaseback,54,3120,0.361111111111111,34.8870574437534,2.6710832771,regular,
10235,region 7,branch 7,female,1008,2003,7200,66.0,1,0,leaseback,72,5760,0.8,33.9829256617232,2.6710832771,regular,
10236,region 6,branch 2,male,1440,2000,8640,40.0,0,0,leaseback,54,7200,0.833333333333333,34.8348918598583,2.6710832771,regular,
10237,region 6,branch 5,male,0,2009,9120,32.0,0,0,leaseback,54,7200,0.789473684210526,34.8348918598583,2.6710832771,regular,
10238,region 5,branch 5,male,0,2002,8640,47.0,0,0,leaseback,36,7200,0.833333333333333,36.2527715903266,2.6710832771,regular,
10239,region 5,branch 5,male,960,2007,2400,45.0,0,0,leaseback,72,1920,0.8,34.2093183180895,2.6710832771,regular,
10240,region 7,branch 7,male,2160,2008,8160,33.0,1,0,leaseback,72,7200,0.882352941176471,28.9350073421743,2.6710832771,regular,
10241,region 5,branch 5,male,1440,2008,19200,34.0,0,0,leaseback,90,12000,0.625,33.4287403545667,2.6710832771,regular,
10242,region 5,branch 6,male,1440,2010,7200,37.0,0,0,leaseback,90,4800,0.666666666666667,33.1722438218761,2.6710832771,regular,
10243,region 6,branch 6,male,768,2005,7680,23.0,0,0,leaseback,54,4320,0.5625,31.5415909748951,2.6710832771,regular,
10244,region 5,branch 5,male,0,2002,14400,35.0,0,0,leaseback,54,2880,0.2,32.7445296747172,2.6710832771,regular,
10245,region 6,branch 5,male,1440,2008,8640,28.0,1,0,leaseback,90,7200,0.833333333333333,28.7534435307072,2.6710832771,regular,
10246,region 8,branch 6,male,960,1998,4800,32.0,0,0,leaseback,27,2640,0.55,34.0202515097155,2.6710832771,regular,
10247,region 8,branch 5,female,0,1998,5280,66.0,0,0,leaseback,54,2400,0.454545454545455,32.7092135497172,2.6710832771,regular,
10248,region 5,branch 6,male,2160,1996,12000,59.0,0,0,leaseback,90,9600,0.8,32.2213229442679,2.6710832771,regular,
10249,region 8,branch 5,female,0,1998,6720,33.0,0,0,leaseback,54,5280,0.785714285714286,32.4523188614695,2.6710832771,regular,
10250,region 1,branch 6,male,720,2007,4800,28.0,0,0,leasing,54,4320,0.9,32.5705834570688,2.6710832771,regular,
10251,region 5,branch 5,male,960,2006,5280,35.0,0,0,leaseback,36,3120,0.590909090909091,34.5691198066414,2.6710832771,regular,
10252,region 5,branch 6,male,1920,2007,16320,40.0,0,0,leasing,36,12960,0.794117647058823,33.8260272104861,2.6710832771,regular,
10253,region 9,branch 4,male,2400,2010,19200,37.0,0,0,leaseback,54,11520,0.6,32.8114260873379,2.6710832771,regular,
10254,region 5,branch 6,female,2400,1997,8640,40.0,1,0,leasing,36,6240,0.722222222222222,28.9285122069336,2.6710832771,regular,
10255,region 3,branch 6,male,1200,1997,8160,30.0,0,0,leasing,90,6720,0.823529411764706,31.809738731805,2.6710832771,regular,
10256,region 5,branch 5,male,816,2000,5760,43.0,0,0,leasing,72,5184,0.9,32.4484107746852,2.6710832771,regular,
10257,region 10,branch 5,male,720,1996,6720,48.0,0,0,leasing,54,5280,0.785714285714286,33.3305207130848,2.6710832771,regular,
10258,region 3,branch 2,female,480,2002,6240,34.0,0,0,leaseback,36,3840,0.615384615384615,34.7519483325359,2.6710832771,regular,
